sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id,dist
4614,312280,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.02,53.699999999999996,0.668,0.016,28.778118420532337,2.395209580838323,2.533183238743723,2.584601,5.0,1.244e-07,Quartair,0.0
4614,312281,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.03,53.69,0.669,0.016,28.730486651599573,2.391629297458894,2.529820510365656,2.584799,5.0,1.242e-07,Quartair,0.0
4614,312282,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.04,53.68,0.672,0.016,28.74317771831636,2.380952380952381,2.5185130919116205,2.583428,5.0,1.254e-07,Quartair,0.0
4614,312283,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.05,53.67,0.751,0.016,30.98456852926473,2.130492676431425,2.240473962188405,2.526229,5.0,1.872e-07,Quartair,0.0
4614,312284,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.06,53.66,0.811,0.016,32.60642835190737,1.972872996300863,2.0672544022505654,2.487187,5.0,2.46e-07,Quartair,0.0
4614,312285,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.07,53.65,0.731,0.016,30.246303591303203,2.188782489740082,2.3060979951619953,2.542229,5.0,1.673e-07,Quartair,0.0
4614,312286,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.08,53.64,0.65,0.017,28.030138002472004,2.6153846153846154,2.774823193559175,2.618464,4.0,9.81e-08,Quartair,0.0
4614,312287,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.09,53.629999999999995,0.63,0.017,27.250943929104363,2.6984126984126986,2.8692431196859096,2.637153,4.0,8.61e-08,Quartair,0.0
4614,312288,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.1,53.62,0.62,0.018,27.113112288887194,2.9032258064516125,3.0910348333912294,2.659529,4.0,7.36e-08,Quartair,0.0
4614,312289,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.11,53.61,0.62,0.02,27.489507588768305,3.225806451612903,3.4354430417637687,2.684727,4.0,6.17e-08,Ursel,0.0
4614,312290,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.12,53.6,0.62,0.021,27.624898658396976,3.387096774193549,3.608227125126065,2.697109,4.0,5.66e-08,Ursel,0.0
4614,312291,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.13,53.589999999999996,0.62,0.023,27.950428072680378,3.7096774193548385,3.9529838409916382,2.719599,4.0,4.84e-08,Ursel,0.0
4614,312292,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.14,53.58,0.622,0.027,28.672121359381247,4.340836012861736,4.625879544117913,2.757585,4.0,3.71e-08,Ursel,0.0
4614,312293,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.15,53.57,0.628,0.03,29.28589121819656,4.777070063694267,5.089012214241084,2.779441,4.0,3.18e-08,Ursel,0.0
4614,312294,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.16,53.56,0.652,0.031,30.136806065011083,4.754601226993865,5.054314131241248,2.768424,4.0,3.44e-08,Ursel,0.0
4614,312295,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.17,53.55,0.688,0.033,31.523025587211443,4.796511627906978,5.083425524223264,2.756154,4.0,3.74e-08,Ursel,0.0
4614,312296,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.18,53.54,0.711,0.035,32.475084562331524,4.922644163150493,5.208341981989998,2.754329,4.0,3.79e-08,Ursel,0.0
4614,312297,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.19,53.53,0.743,0.034,33.22026424324053,4.576043068640646,4.830716228884499,2.724388,4.0,4.68e-08,Ursel,0.0
4614,312298,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.2,53.519999999999996,0.751,0.037,33.844757122633894,4.92676431424767,5.199120273447647,2.741058,4.0,4.16e-08,Ursel,0.0
4614,312299,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.21,53.51,0.747,0.036,33.45785519312993,4.8192771084337345,5.088420675037622,2.73801,4.0,4.25e-08,Ursel,0.0
4614,312300,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.22,53.5,0.757,0.038,33.97336224041325,5.019815059445178,5.297512351161972,2.745651,4.0,4.03e-08,Ursel,0.0
4614,312301,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.23,53.49,0.767,0.037,34.025676691366776,4.823989569752282,5.088378131792369,2.732819,4.0,4.41e-08,Ursel,0.0
4614,312302,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.24,53.48,0.787,0.04,34.99309055214104,5.082592121982211,5.354927101485726,2.739924,4.0,4.19e-08,Ursel,0.0
4614,312303,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.25,53.47,0.807,0.042,35.795157149527164,5.204460966542751,5.477284235288772,2.74002,4.0,4.19e-08,Ursel,0.0
4614,312304,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.26,53.46,0.874,0.046,38.31316499533646,5.263157894736842,5.518037151475161,2.721774,4.0,4.76e-08,Ursel,0.0
4614,312305,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.27,53.449999999999996,0.898,0.049,39.34308770645896,5.456570155902004,5.714583431150421,2.724809,4.0,4.66e-08,Ursel,0.0
4614,312306,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.28,53.44,0.914,0.053,40.244152382870006,5.798687089715536,6.069073479927095,2.737121,4.0,4.28e-08,Ursel,0.0
4614,312307,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.29,53.43,0.937,0.056,41.205762668967104,5.9765208110992525,6.249276143021106,2.73948,4.0,4.21e-08,Ursel,0.0
4614,312308,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.3,53.42,1.001,0.058,43.26555424296205,5.794205794205795,6.042126171578369,2.714368,4.0,5.02e-08,Ursel,0.0
4614,312309,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.31,53.41,1.024,0.062,44.32462253265088,6.0546875,6.308831474014302,2.721179,4.0,4.78e-08,Ursel,0.0
4614,312310,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.32,53.4,1.044,0.065,45.14997309496232,6.226053639846743,6.4833308322726175,2.724642,4.0,4.67e-08,Ursel,0.0
4614,312311,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.33,53.39,1.056,0.072,46.18669809431172,6.8181818181818175,7.097850600606033,2.747605,4.0,3.97e-08,Ursel,0.0
4614,312312,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.34,53.379999999999995,1.064,0.075,46.61022321316261,7.048872180451127,7.337032670222311,2.755878,4.0,3.75e-08,Ursel,0.0
4614,312313,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.35,53.37,1.064,0.08,46.98987360424139,7.518796992481203,7.827552082050089,2.774924,4.0,3.28e-08,Ursel,0.0
4614,312314,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.36,53.36,1.068,0.083,47.26126725155065,7.771535580524344,8.090853667013619,2.78427,4.0,3.07e-08,Ursel,0.0
4614,312315,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.37,53.35,1.084,0.085,47.792102119321584,7.841328413284134,8.159987757757168,2.783973,4.0,3.08e-08,Ursel,0.0
4614,312316,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.38,53.339999999999996,1.092,0.088,48.17027944012947,8.058608058608058,8.385054606207609,2.790838,4.0,2.94e-08,Ursel,0.0
4614,312317,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.39,53.33,1.092,0.09,48.19679987525347,8.241758241758241,8.577112928154566,2.798246,4.0,2.79e-08,Ursel,0.0
4614,312318,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.4,53.32,1.092,0.09,48.029128633298846,8.241758241758241,8.578602344327994,2.799271,4.0,2.77e-08,Ursel,0.0
4614,312319,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.41,53.31,1.08,0.09,47.493466914760866,8.333333333333332,8.679385161416766,2.806285,4.0,2.64e-08,Ursel,0.0
4614,312320,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.41,53.31,1.06,0.09,46.875188493610565,8.49056603773585,8.850081304418774,2.816428,4.0,2.46e-08,Ursel,0.0
4614,312321,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.42,53.3,1.024,0.09,45.59188845808282,8.7890625,9.176576825335426,2.836234,4.0,2.14e-08,Ursel,0.0
4614,312322,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.43,53.29,0.981,0.089,44.1207837362632,9.072375127421,9.492561414652931,2.856645,4.0,1.85e-08,Ursel,0.0
4614,312323,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.44,53.28,0.965,0.087,43.28043059527022,9.015544041450777,9.44220530486832,2.860216,4.0,1.81e-08,Ursel,0.0
4614,312324,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.45,53.269999999999996,0.941,0.085,42.18640521984307,9.032943676939427,9.473771367943126,2.868467,4.0,1.71e-08,Ursel,0.0
4614,312325,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.46,53.26,0.921,0.082,41.14199638659765,8.903365906623236,9.349699744596544,2.87111,4.0,1.67e-08,Ursel,0.0
4614,312326,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.47,53.25,0.921,0.076,40.483078614946464,8.251900108577633,8.667350107318002,2.850653,4.0,1.93e-08,Ursel,0.0
4614,312327,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.48,53.24,0.921,0.07,39.65992510047292,7.600434310532031,7.984712302418383,2.829673,4.0,2.24e-08,Ursel,0.0
4614,312328,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.49,53.23,0.921,0.066,39.137702550972215,7.166123778501629,7.529971562609796,2.814461,4.0,2.49e-08,Ursel,0.0
4614,312329,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.5,53.22,0.921,0.065,38.911780525078846,7.057546145494029,7.417385584272491,2.811271,4.0,2.55e-08,Ursel,0.0
4614,312330,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.51,53.21,0.921,0.063,38.585152836678574,6.840390879478828,7.190614184405178,2.803717,4.0,2.68e-08,Ursel,0.0
4614,312331,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.52,53.199999999999996,0.921,0.061,38.25766060184433,6.623235613463627,6.9637479705354846,2.795917,4.0,2.83e-08,Ursel,0.0
4614,312332,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.53,53.19,0.929,0.058,38.05782483645355,6.243272335844995,6.562655613353746,2.77851,4.0,3.2e-08,Ursel,0.0
4614,312333,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.54,53.18,0.953,0.054,38.194643699877744,5.6663168940188875,5.949673791527918,2.746368,4.0,4.01e-08,Ursel,0.0
4614,312334,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.55,53.17,0.977,0.053,38.65045459425989,5.424769703172978,5.690131808649883,2.728775,4.0,4.53e-08,Ursel,0.0
4614,312335,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.56,53.16,0.981,0.053,38.65032613801457,5.402650356778797,5.666864628422356,2.727489,4.0,4.58e-08,Ursel,0.0
4614,312336,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.57,53.15,0.985,0.053,38.65032984881745,5.380710659898477,5.643787047959239,2.726207,4.0,4.62e-08,Ursel,0.0
4614,312337,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.58,53.14,0.993,0.053,38.76284335718938,5.337361530715005,5.59715268657056,2.722729,4.0,4.73e-08,Ursel,0.0
4614,312338,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.59,53.129999999999995,0.989,0.053,38.5382007603248,5.358948432760364,5.621944487266763,2.725861,4.0,4.63e-08,Ursel,0.0
4614,312339,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.6,53.12,1.001,0.053,38.76244035051759,5.294705294705295,5.55230470844358,2.720208,4.0,4.81e-08,Ursel,0.0
4614,312340,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.61,53.11,1.04,0.054,39.84963672080375,5.192307692307692,5.435972847068929,2.705258,4.0,5.35e-08,Ursel,0.0
4614,312341,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.62,53.1,1.151,0.055,42.86949309428295,4.778453518679409,4.980955865017531,2.655897,4.0,7.55e-08,Ursel,0.0
4614,312342,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.63,53.089999999999996,1.187,0.061,44.433293897351895,5.1390058972198815,5.35074716685995,2.667783,4.0,6.95e-08,Ursel,0.0
4614,312343,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.64,53.08,1.187,0.062,44.42223102225343,5.223251895534962,5.439314625673849,2.673068,4.0,6.7e-08,Ursel,0.0
4614,312344,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.65,53.07,1.199,0.063,44.731409835398374,5.254378648874061,5.470312011504997,2.672823,4.0,6.71e-08,Ursel,0.0
4614,312345,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.66,53.06,1.211,0.063,44.92445967302767,5.202312138728323,5.41473156535734,2.668301,4.0,6.92e-08,Ursel,0.0
4614,312346,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.67,53.05,1.302,0.063,47.19295379361115,4.838709677419355,5.0226664623981145,2.629838,4.0,9.06e-08,Ursel,0.0
4614,312347,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.68,53.04,1.215,0.067,45.218558763562314,5.51440329218107,5.740554521216024,2.68502,4.0,6.16e-08,Ursel,0.0
4614,312348,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.69,53.03,1.219,0.071,45.61880103285576,5.824446267432321,6.063428104885549,2.700015,4.0,5.55e-08,Ursel,0.0
4614,312349,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.7,53.019999999999996,1.222,0.076,46.07070353589888,6.219312602291326,6.474840468246702,2.718383,4.0,4.88e-08,Ursel,0.0
4614,312350,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.71,53.01,1.238,0.08,46.755983469052445,6.462035541195476,6.724990339386181,2.726468,4.0,4.61e-08,Ursel,0.0
4614,312351,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.72,53.0,1.23,0.082,46.585714173007204,6.666666666666667,6.940851628609029,2.73783,4.0,4.26e-08,Ursel,0.0
4614,312352,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.73,52.99,1.262,0.084,47.50304115260395,6.656101426307449,6.923670684071098,2.731453,4.0,4.45e-08,Ursel,0.0
4614,312353,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.74,52.98,1.337,0.085,49.474446772609085,6.3575168287210175,6.599138170162583,2.704132,4.0,5.39e-08,Ursel,0.0
4614,312354,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.75,52.97,1.444,0.085,52.14740531118717,5.886426592797784,6.093782360728713,2.663037,4.0,7.18e-08,Ursel,0.0
4614,312355,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.76,52.96,1.543,0.088,54.8491849513697,5.703175631885936,5.891484978082961,2.637568,4.0,8.59e-08,Ursel,0.0
4614,312356,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.77,52.949999999999996,1.599,0.089,56.21737707514364,5.565978736710444,5.743797117413075,2.622227,4.0,9.56e-08,Ursel,0.0
4614,312357,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.78,52.94,1.599,0.089,56.05773007862698,5.565978736710444,5.744477461338062,2.623076,4.0,9.5e-08,Ursel,0.0
4614,312358,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.79,52.93,1.555,0.089,54.784589788090145,5.723472668810289,5.91310772317368,2.639105,4.0,8.49e-08,Ursel,0.0
4614,312359,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.8,52.92,1.484,0.089,52.8130113852394,5.997304582210242,6.206642946631027,2.665428,4.0,7.06e-08,Ursel,0.0
4614,312360,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.81,52.91,1.468,0.089,52.24960605617764,6.062670299727521,6.277489178650625,2.672204,4.0,6.74e-08,Ursel,0.0
4614,312361,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.82,52.9,1.448,0.089,51.58379674772482,6.146408839779005,6.368145382406211,2.680557,4.0,6.35e-08,Ursel,0.0
4614,312362,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.83,52.89,1.381,0.084,49.23833081558066,6.08254887762491,6.313895914550692,2.691061,4.0,5.9e-08,Ursel,0.0
4614,312363,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.84,52.879999999999995,1.334,0.084,47.87357416341741,6.296851574212893,6.546049381076541,2.710898,4.0,5.14e-08,Ursel,0.0
4614,312364,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.85,52.87,1.321,0.084,47.396376551330526,6.358819076457229,6.613993030061562,2.717139,4.0,4.92e-08,Ursel,0.0
4614,312365,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.86,52.86,1.319,0.084,47.208696955556576,6.368460955269144,6.625376424095116,2.718838,4.0,4.86e-08,Ursel,0.0
4614,312366,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.87,52.85,1.318,0.084,47.04816019977299,6.373292867981791,6.631559491699653,2.720119,4.0,4.82e-08,Ursel,0.0
4614,312367,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.88,52.839999999999996,1.318,0.084,46.91460185278037,6.373292867981791,6.6325130403377175,2.720982,4.0,4.79e-08,Ursel,0.0
4614,312368,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.89,52.83,1.318,0.085,46.868450962938645,6.4491654021244305,6.712437428463092,2.72517,4.0,4.65e-08,Ursel,0.0
4614,312369,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.9,52.82,1.322,0.086,46.92556519793281,6.505295007564296,6.770994351129272,2.727655,4.0,4.57e-08,Ursel,0.0
4614,312370,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.91,52.81,1.318,0.09,47.02156599170088,6.828528072837632,7.109337519929583,2.74303,4.0,4.1e-08,Ursel,0.0
4614,312371,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.92,52.8,1.29,0.091,46.23092574880486,7.054263565891472,7.352003797477584,2.758869,4.0,3.67e-08,Ursel,0.0
4614,312372,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.93,52.79,1.23,0.091,44.504329547725625,7.398373983739838,7.7277453803416565,2.786055,4.0,3.04e-08,Ursel,0.0
4614,312373,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.94,52.78,1.211,0.091,43.86677217969478,7.514450867052022,7.855715021851821,2.79555,4.0,2.84e-08,Ursel,0.0
4614,312374,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.95,52.769999999999996,1.211,0.091,43.73948042806543,7.514450867052022,7.85695423540078,2.796427,4.0,2.82e-08,Ursel,0.0
4614,312375,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.96,52.76,1.211,0.091,43.73709248751632,7.514450867052022,7.858193839975253,2.796494,4.0,2.82e-08,Ursel,0.0
4614,312376,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.97,52.75,1.211,0.091,43.6093420717464,7.514450867052022,7.859433835760347,2.797377,4.0,2.81e-08,Ursel,0.0
4614,312377,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.98,52.74,1.211,0.091,43.48235531339314,7.514450867052022,7.860674222941287,2.798258,4.0,2.79e-08,Ursel,0.0
4614,312378,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,2.99,52.73,1.211,0.091,43.356124782892806,7.514450867052022,7.861915001703414,2.799136,4.0,2.77e-08,Ursel,0.0
4614,312379,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.0,52.72,1.254,0.09,44.17373105936508,7.177033492822966,7.498149850875088,2.778283,4.0,3.21e-08,Ursel,0.0
4614,312380,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.01,52.71,1.278,0.086,44.366375969479215,6.729264475743349,7.025490393371031,2.755773,4.0,3.75e-08,Ursel,0.0
4614,312381,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.02,52.699999999999996,1.298,0.078,44.10396481894878,6.00924499229584,6.2704359936747185,2.720666,4.0,4.8e-08,Ursel,0.0
4614,312382,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.03,52.69,1.326,0.069,43.88589808926955,5.203619909502263,5.425582827305502,2.675866,4.0,6.57e-08,Ursel,0.0
4614,312383,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.04,52.68,1.357,0.069,44.5339788318722,5.084745762711865,5.29720866236082,2.663923,4.0,7.14e-08,Ursel,0.0
4614,312384,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.05,52.67,1.353,0.069,44.32249128836292,5.099778270509979,5.314262085576811,2.666355,4.0,7.02e-08,Ursel,0.0
4614,312385,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.06,52.66,1.326,0.069,43.54842875021956,5.203619909502263,5.427886586366423,2.678291,4.0,6.46e-08,Ursel,0.0
4614,312386,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,3.07,52.65,1.274,0.069,42.15470539191237,5.416012558869702,5.6602227963317775,2.701234,4.0,5.5e-08,Ursel,0.0
