,sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id
246631,4616,314355,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.89,52.1,1.575,0.093,115.98548857744575,5.904761904761905,5.967203869547133,2.441066,5.0,3.397e-07,
246632,4616,314356,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.9,52.09,1.67,0.091,118.14181885801919,5.449101796407186,5.504026835854831,2.407809,5.0,4.288e-07,
246633,4616,314357,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.91,52.080000000000005,1.769,0.096,122.79702019424981,5.426794799321652,5.478982370022999,2.396487,5.0,4.642e-07,
246634,4616,314358,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.92,52.07,1.813,0.095,123.24417166450498,5.239933811362383,5.28963406959917,2.383105,5.0,5.098e-07,
246635,4616,314359,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.93,52.06,1.793,0.095,121.70230583789011,5.2983825989960955,5.3497595639743345,2.390273,5.0,4.848e-07,
246636,4616,314360,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.94,52.050000000000004,1.741,0.094,118.65846078034727,5.39919586444572,5.453713351916136,2.403461,5.0,4.421e-07,
246637,4616,314361,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.95,52.04,1.686,0.094,115.85026967945655,5.575326215895611,5.634100220791142,2.421007,5.0,3.91e-07,
246638,4616,314362,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.96,52.03,1.638,0.092,112.65507593219616,5.616605616605617,5.678213406122752,2.430832,5.0,3.65e-07,
246639,4616,314363,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.97,52.02,1.567,0.092,109.25230980289449,5.871091257179324,5.939146521372238,2.45445,5.0,3.094e-07,
246640,4616,314364,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.98,52.010000000000005,1.393,0.092,101.76201847283961,6.604450825556353,6.691586745929788,2.514527,5.0,2.032e-07,
